session,region,state,freq_hz,psd
dec4,dHPC,baseline,38.125,2065.095
dec4,dHPC,baseline,38.1875,1923.3197
dec4,dHPC,baseline,38.25,1888.6173
dec4,dHPC,baseline,38.3125,2131.0747
dec4,dHPC,baseline,38.375,2127.846
dec4,dHPC,baseline,38.4375,1999.2883
dec4,dHPC,baseline,38.5,1878.6183
dec4,dHPC,baseline,38.5625,1800.7794
dec4,dHPC,baseline,38.625,1946.6119
dec4,dHPC,baseline,38.6875,1963.6033
dec4,dHPC,baseline,38.75,1959.2251
dec4,dHPC,baseline,38.8125,1901.7218
dec4,dHPC,baseline,38.875,1676.8561
dec4,dHPC,baseline,38.9375,1724.3533
dec4,dHPC,baseline,39.0,1739.6702
dec4,dHPC,baseline,39.0625,1693.244
dec4,dHPC,baseline,39.125,1789.8457
dec4,dHPC,baseline,39.1875,1868.8818
dec4,dHPC,baseline,39.25,1622.6296
dec4,dHPC,baseline,39.3125,1813.6506
dec4,dHPC,baseline,39.375,1808.085
dec4,dHPC,baseline,39.4375,1475.5455
dec4,dHPC,baseline,39.5,1592.5438
dec4,dHPC,baseline,39.5625,1860.8235
dec4,dHPC,baseline,39.625,1529.5602
dec4,dHPC,baseline,39.6875,1663.1077
dec4,dHPC,baseline,39.75,1676.2771
dec4,dHPC,baseline,39.8125,1542.1122
dec4,dHPC,baseline,39.875,1554.1128
dec4,dHPC,baseline,39.9375,1647.6938
dec4,dHPC,baseline,40.0,1668.1986
dec4,dHPC,baseline,40.0625,1852.5485
dec4,dHPC,baseline,40.125,1851.0339
dec4,dHPC,baseline,40.1875,1745.3916
dec4,dHPC,baseline,40.25,1844.3948
dec4,dHPC,baseline,40.3125,1521.3555
dec4,dHPC,baseline,40.375,1706.7837
dec4,dHPC,baseline,40.4375,1795.8817
dec4,dHPC,baseline,40.5,1750.6318
dec4,dHPC,baseline,40.5625,1713.6921
dec4,dHPC,baseline,40.625,1744.2264
dec4,dHPC,baseline,40.6875,1808.4933
dec4,dHPC,baseline,40.75,1643.8877
dec4,dHPC,baseline,40.8125,1452.5134
dec4,dHPC,baseline,40.875,1463.4298
dec4,dHPC,baseline,40.9375,1480.7266
dec4,dHPC,baseline,41.0,1665.0614
dec4,dHPC,baseline,41.0625,1660.4154
dec4,dHPC,baseline,41.125,1673.1804
dec4,dHPC,baseline,41.1875,2000.0703
dec4,dHPC,baseline,41.25,1705.7493
dec4,dHPC,baseline,41.3125,1766.3962
dec4,dHPC,baseline,41.375,1670.7848
dec4,dHPC,baseline,41.4375,1652.5999
dec4,dHPC,baseline,41.5,1601.3698
dec4,dHPC,baseline,41.5625,1349.8112
dec4,dHPC,baseline,41.625,1219.729
dec4,dHPC,baseline,41.6875,1351.452
dec4,dHPC,baseline,41.75,1453.7832
dec4,dHPC,baseline,41.8125,1480.9757
dec4,dHPC,baseline,41.875,1391.1809
dec4,dHPC,baseline,41.9375,1428.512
dec4,dHPC,baseline,42.0,1314.8782
dec4,dHPC,baseline,42.0625,1439.0469
dec4,dHPC,baseline,42.125,1664.1157
dec4,dHPC,baseline,42.1875,1344.446
dec4,dHPC,baseline,42.25,1189.8993
dec4,dHPC,baseline,42.3125,1446.6759
dec4,dHPC,baseline,42.375,1297.2102
dec4,dHPC,baseline,42.4375,1344.431
dec4,dHPC,baseline,42.5,1376.6738
dec4,dHPC,baseline,42.5625,1456.0532
dec4,dHPC,baseline,42.625,1815.491
dec4,dHPC,baseline,42.6875,1737.8702
dec4,dHPC,baseline,42.75,1692.5858
dec4,dHPC,baseline,42.8125,1383.4196
dec4,dHPC,baseline,42.875,1582.3751
dec4,dHPC,baseline,42.9375,1462.5421
dec4,dHPC,baseline,43.0,1268.2323
dec4,dHPC,baseline,43.0625,1326.7001
dec4,dHPC,baseline,43.125,1508.7877
dec4,dHPC,baseline,43.1875,1358.3633
dec4,dHPC,baseline,43.25,1319.9816
dec4,dHPC,baseline,43.3125,1364.4924
dec4,dHPC,baseline,43.375,1445.275
dec4,dHPC,baseline,43.4375,1350.5266
dec4,dHPC,baseline,43.5,1465.2732
dec4,dHPC,baseline,43.5625,1585.2145
dec4,dHPC,baseline,43.625,1493.4966
dec4,dHPC,baseline,43.6875,1492.1483
dec4,dHPC,baseline,43.75,1424.2
dec4,dHPC,baseline,43.8125,1348.0927
dec4,dHPC,baseline,43.875,1605.6929
dec4,dHPC,baseline,43.9375,1519.4471
dec4,dHPC,baseline,44.0,1347.4689
dec4,dHPC,baseline,44.0625,1465.2369
dec4,dHPC,baseline,44.125,1327.6798
dec4,dHPC,baseline,44.1875,1513.4252
dec4,dHPC,baseline,44.25,1520.1879
dec4,dHPC,baseline,44.3125,1308.2203
dec4,dHPC,baseline,44.375,1257.2786
dec4,dHPC,baseline,44.4375,1539.8999
dec4,dHPC,baseline,44.5,1753.9297
dec4,dHPC,baseline,44.5625,1449.584
dec4,dHPC,baseline,44.625,1340.0104
dec4,dHPC,baseline,44.6875,1519.2786
dec4,dHPC,baseline,44.75,1302.4496
dec4,dHPC,baseline,44.8125,1216.1437
dec4,dHPC,baseline,44.875,1440.0977
dec4,dHPC,baseline,44.9375,1626.6145
dec4,dHPC,baseline,45.0,1664.732
dec4,dHPC,baseline,45.0625,1314.8088
dec4,dHPC,baseline,45.125,1349.4556
dec4,dHPC,baseline,45.1875,1344.0818
dec4,dHPC,baseline,45.25,1343.153
dec4,dHPC,baseline,45.3125,1350.0002
dec4,dHPC,baseline,45.375,1288.0901
dec4,dHPC,baseline,45.4375,1337.6309
dec4,dHPC,baseline,45.5,1412.1107
dec4,dHPC,baseline,45.5625,1430.4235
dec4,dHPC,baseline,45.625,1507.0518
dec4,dHPC,baseline,45.6875,1158.0272
dec4,dHPC,baseline,45.75,1155.1431
dec4,dHPC,baseline,45.8125,1202.4595
dec4,dHPC,baseline,45.875,1364.5459
dec4,dHPC,baseline,45.9375,1200.8539
dec4,dHPC,baseline,46.0,1122.6958
dec4,dHPC,baseline,46.0625,1353.4056
dec4,dHPC,baseline,46.125,1369.2006
dec4,dHPC,baseline,46.1875,1323.8772
dec4,dHPC,baseline,46.25,1221.3844
dec4,dHPC,baseline,46.3125,1121.8956
dec4,dHPC,baseline,46.375,1543.9147
dec4,dHPC,baseline,46.4375,1519.1473
dec4,dHPC,baseline,46.5,1244.6843
dec4,dHPC,baseline,46.5625,1093.2206
dec4,dHPC,baseline,46.625,1228.2506
dec4,dHPC,baseline,46.6875,1397.0637
dec4,dHPC,baseline,46.75,1198.793
dec4,dHPC,baseline,46.8125,1192.4369
dec4,dHPC,baseline,46.875,1298.8314
dec4,dHPC,baseline,46.9375,1586.711
dec4,dHPC,baseline,47.0,1332.7195
dec4,dHPC,baseline,47.0625,1281.814
dec4,dHPC,baseline,47.125,1302.7366
dec4,dHPC,baseline,47.1875,1239.0143
dec4,dHPC,baseline,47.25,1233.8365
dec4,dHPC,baseline,47.3125,1256.8031
dec4,dHPC,baseline,47.375,1229.9448
dec4,dHPC,baseline,47.4375,1099.7098
dec4,dHPC,baseline,47.5,1169.3535
dec4,dHPC,baseline,47.5625,1177.1127
dec4,dHPC,baseline,47.625,1081.1055
dec4,dHPC,baseline,47.6875,1185.8142
dec4,dHPC,baseline,47.75,1164.1893
dec4,dHPC,baseline,47.8125,1038.4711
dec4,dHPC,baseline,47.875,1017.6426
dec4,dHPC,baseline,47.9375,958.1449
dec4,dHPC,baseline,48.0,1008.83453
dec4,dHPC,baseline,48.0625,1093.2596
dec4,dHPC,baseline,48.125,1038.3152
dec4,dHPC,baseline,48.1875,992.5648
dec4,dHPC,baseline,48.25,863.47784
dec4,dHPC,baseline,48.3125,1187.6498
dec4,dHPC,baseline,48.375,1402.3228
dec4,dHPC,baseline,48.4375,1226.1975
dec4,dHPC,baseline,48.5,1275.7599
dec4,dHPC,baseline,48.5625,1180.4677
dec4,dHPC,baseline,48.625,1125.237
dec4,dHPC,baseline,48.6875,1218.7299
dec4,dHPC,baseline,48.75,1109.9613
dec4,dHPC,baseline,48.8125,1147.2902
dec4,dHPC,baseline,48.875,987.5995
dec4,dHPC,baseline,48.9375,1051.6726
dec4,dHPC,baseline,49.0,1214.0594
dec4,dHPC,baseline,49.0625,974.2929
dec4,dHPC,baseline,49.125,1003.49414
dec4,dHPC,baseline,49.1875,1046.1676
dec4,dHPC,baseline,49.25,1137.1046
dec4,dHPC,baseline,49.3125,1160.9835
dec4,dHPC,baseline,49.375,1057.5004
dec4,dHPC,baseline,49.4375,1061.8856
dec4,dHPC,baseline,49.5,1134.9789
dec4,dHPC,baseline,49.5625,1276.4503
dec4,dHPC,baseline,49.625,1170.7693
dec4,dHPC,baseline,49.6875,945.7428
dec4,dHPC,baseline,49.75,934.17395
dec4,dHPC,baseline,49.8125,1070.3896
dec4,dHPC,baseline,49.875,1095.6736
dec4,dHPC,baseline,49.9375,1042.9036
dec4,dHPC,baseline,50.0,1010.7618
dec4,dHPC,baseline,50.0625,1060.451
dec4,dHPC,baseline,50.125,1057.01
dec4,dHPC,baseline,50.1875,1072.5717
dec4,dHPC,baseline,50.25,892.1329
dec4,dHPC,baseline,50.3125,1092.3673
dec4,dHPC,baseline,50.375,1196.8252
dec4,dHPC,baseline,50.4375,1017.0663
dec4,dHPC,baseline,50.5,886.51434
dec4,dHPC,baseline,50.5625,902.9929
dec4,dHPC,baseline,50.625,984.54596
dec4,dHPC,baseline,50.6875,1011.43616
dec4,dHPC,baseline,50.75,1006.53705
dec4,dHPC,baseline,50.8125,912.2143
dec4,dHPC,baseline,50.875,882.1975
dec4,dHPC,baseline,50.9375,919.12634
dec4,dHPC,baseline,51.0,1023.0676
dec4,dHPC,baseline,51.0625,1008.71
dec4,dHPC,baseline,51.125,991.04865
dec4,dHPC,baseline,51.1875,1137.4199
dec4,dHPC,baseline,51.25,1138.1014
dec4,dHPC,baseline,51.3125,1077.2611
dec4,dHPC,baseline,51.375,1058.3325
dec4,dHPC,baseline,51.4375,990.57214
dec4,dHPC,baseline,51.5,904.03094
dec4,dHPC,baseline,51.5625,932.70044
dec4,dHPC,baseline,51.625,801.3536
dec4,dHPC,baseline,51.6875,900.3774
dec4,dHPC,baseline,51.75,911.7118
dec4,dHPC,baseline,51.8125,962.9484
dec4,dHPC,baseline,51.875,934.8933
dec4,dHPC,baseline,51.9375,810.99774
dec4,dHPC,baseline,52.0,808.4707
dec4,dHPC,baseline,52.0625,1069.796
dec4,dHPC,baseline,52.125,1050.6996
dec4,dHPC,baseline,52.1875,1044.5215
dec4,dHPC,baseline,52.25,989.04504
dec4,dHPC,baseline,52.3125,998.3078
dec4,dHPC,baseline,52.375,977.01965
dec4,dHPC,baseline,52.4375,948.79346
dec4,dHPC,baseline,52.5,908.5056
dec4,dHPC,baseline,52.5625,846.1135
dec4,dHPC,baseline,52.625,1009.91785
dec4,dHPC,baseline,52.6875,791.9197
dec4,dHPC,baseline,52.75,782.70325
dec4,dHPC,baseline,52.8125,754.84375
dec4,dHPC,baseline,52.875,849.8792
dec4,dHPC,baseline,52.9375,996.5011
dec4,dHPC,baseline,53.0,944.8197
dec4,dHPC,baseline,53.0625,1113.117
dec4,dHPC,baseline,53.125,1080.1406
dec4,dHPC,baseline,53.1875,986.28845
dec4,dHPC,baseline,53.25,879.2572
dec4,dHPC,baseline,53.3125,841.2412
dec4,dHPC,baseline,53.375,891.1311
dec4,dHPC,baseline,53.4375,845.335
dec4,dHPC,baseline,53.5,869.023
dec4,dHPC,baseline,53.5625,939.4069
dec4,dHPC,baseline,53.625,968.47687
dec4,dHPC,baseline,53.6875,1083.5989
dec4,dHPC,baseline,53.75,929.67554
dec4,dHPC,baseline,53.8125,851.6574
dec4,dHPC,baseline,53.875,876.8386
dec4,dHPC,baseline,53.9375,766.92847
dec4,dHPC,baseline,54.0,796.7024
dec4,dHPC,baseline,54.0625,772.562
dec4,dHPC,baseline,54.125,801.45197
dec4,dHPC,baseline,54.1875,951.6916
dec4,dHPC,baseline,54.25,848.1139
dec4,dHPC,baseline,54.3125,800.89453
dec4,dHPC,baseline,54.375,791.0904
dec4,dHPC,baseline,54.4375,974.65906
dec4,dHPC,baseline,54.5,826.9508
dec4,dHPC,baseline,54.5625,839.61804
dec4,dHPC,baseline,54.625,770.02264
dec4,dHPC,baseline,54.6875,830.9674
dec4,dHPC,baseline,54.75,975.9359
dec4,dHPC,baseline,54.8125,878.37994
dec4,dHPC,baseline,54.875,851.3522
dec4,dHPC,baseline,54.9375,881.32965
dec4,dHPC,baseline,55.0,718.52155
dec4,dHPC,baseline,55.0625,686.3701
dec4,dHPC,baseline,55.125,695.5894
dec4,dHPC,baseline,55.1875,922.55164
dec4,dHPC,baseline,55.25,962.6996
dec4,dHPC,baseline,55.3125,777.3568
dec4,dHPC,baseline,55.375,669.4695
dec4,dHPC,baseline,55.4375,756.89386
dec4,dHPC,baseline,55.5,810.2463
dec4,dHPC,baseline,55.5625,840.78546
dec4,dHPC,baseline,55.625,848.86365
dec4,dHPC,baseline,55.6875,944.3662
dec4,dHPC,baseline,55.75,895.5326
dec4,dHPC,baseline,55.8125,862.34515
dec4,dHPC,baseline,55.875,976.9475
dec4,dHPC,baseline,55.9375,975.22046
dec4,dHPC,baseline,56.0,821.367
dec4,dHPC,baseline,56.0625,787.4688
dec4,dHPC,baseline,56.125,893.3185
dec4,dHPC,baseline,56.1875,801.597
dec4,dHPC,baseline,56.25,735.46277
dec4,dHPC,baseline,56.3125,641.4492
dec4,dHPC,baseline,56.375,723.40643
dec4,dHPC,baseline,56.4375,710.1401
dec4,dHPC,baseline,56.5,681.2298
dec4,dHPC,baseline,56.5625,875.4492
dec4,dHPC,baseline,56.625,797.64557
dec4,dHPC,baseline,56.6875,739.064
dec4,dHPC,baseline,56.75,808.02014
dec4,dHPC,baseline,56.8125,766.8154
dec4,dHPC,baseline,56.875,810.9581
dec4,dHPC,baseline,56.9375,823.7232
dec4,dHPC,baseline,57.0,926.29944
dec4,dHPC,baseline,57.0625,797.44635
dec4,dHPC,baseline,57.125,817.0856
dec4,dHPC,baseline,57.1875,803.73596
dec4,dHPC,baseline,57.25,742.2716
dec4,dHPC,baseline,57.3125,811.8468
dec4,dHPC,baseline,57.375,822.1921
dec4,dHPC,baseline,57.4375,787.0487
dec4,dHPC,baseline,57.5,827.20544
dec4,dHPC,baseline,57.5625,735.2246
dec4,dHPC,baseline,57.625,727.94794
dec4,dHPC,baseline,57.6875,769.85254
dec4,dHPC,baseline,57.75,768.47833
dec4,dHPC,baseline,57.8125,727.3229
dec4,dHPC,baseline,57.875,748.32745
dec4,dHPC,baseline,57.9375,762.2039
dec4,dHPC,baseline,58.0,712.6632
dec4,dHPC,baseline,58.0625,752.718
dec4,dHPC,baseline,58.125,816.0001
dec4,dHPC,baseline,58.1875,825.18427
dec4,dHPC,baseline,58.25,790.5929
dec4,dHPC,baseline,58.3125,624.56647
dec4,dHPC,baseline,58.375,540.26886
dec4,dHPC,baseline,58.4375,662.9502
dec4,dHPC,baseline,58.5,749.33905
dec4,dHPC,baseline,58.5625,767.64355
dec4,dHPC,baseline,58.625,718.24945
dec4,dHPC,baseline,58.6875,610.77277
dec4,dHPC,baseline,58.75,695.11725
dec4,dHPC,baseline,58.8125,788.57587
dec4,dHPC,baseline,58.875,739.78174
dec4,dHPC,baseline,58.9375,777.0154
dec4,dHPC,baseline,59.0,755.22345
dec4,dHPC,baseline,59.0625,737.4819
dec4,dHPC,baseline,59.125,749.7555
dec4,dHPC,baseline,59.1875,721.78723
dec4,dHPC,baseline,59.25,652.5584
dec4,dHPC,baseline,59.3125,502.35834
dec4,dHPC,baseline,59.375,639.43634
dec4,dHPC,baseline,59.4375,664.68195
dec4,dHPC,baseline,59.5,793.94916
dec4,dHPC,baseline,59.5625,727.80927
dec4,dHPC,baseline,59.625,672.06335
dec4,dHPC,baseline,59.6875,711.722
dec4,dHPC,baseline,59.75,712.275
dec4,dHPC,baseline,59.8125,621.6094
dec4,dHPC,baseline,59.875,590.70276
dec4,dHPC,baseline,59.9375,659.0731
dec4,dHPC,baseline,60.0,666.8178
dec4,dHPC,baseline,60.0625,662.1194
dec4,dHPC,baseline,60.125,724.04034
dec4,dHPC,baseline,60.1875,639.4672
dec4,dHPC,baseline,60.25,653.4719
dec4,dHPC,baseline,60.3125,780.6395
dec4,dHPC,baseline,60.375,728.94257
dec4,dHPC,baseline,60.4375,622.64557
dec4,dHPC,baseline,60.5,624.1747
dec4,dHPC,baseline,60.5625,591.0771
dec4,dHPC,baseline,60.625,693.3647
dec4,dHPC,baseline,60.6875,603.07416
dec4,dHPC,baseline,60.75,581.1511
dec4,dHPC,baseline,60.8125,651.6671
dec4,dHPC,baseline,60.875,784.4408
dec4,dHPC,baseline,60.9375,679.70605
dec4,dHPC,baseline,61.0,733.87946
dec4,dHPC,baseline,61.0625,729.2833
dec4,dHPC,baseline,61.125,680.9537
dec4,dHPC,baseline,61.1875,612.32074
dec4,dHPC,baseline,61.25,561.7573
dec4,dHPC,baseline,61.3125,540.308
dec4,dHPC,baseline,61.375,453.26855
dec4,dHPC,baseline,61.4375,459.1174
dec4,dHPC,baseline,61.5,521.5679
dec4,dHPC,baseline,61.5625,534.53955
dec4,dHPC,baseline,61.625,679.2641
dec4,dHPC,baseline,61.6875,625.947
dec4,dHPC,baseline,61.75,524.269
dec4,dHPC,baseline,61.8125,588.96954
dec4,dHPC,baseline,61.875,601.92334
dec4,dHPC,baseline,61.9375,567.50964
dec4,dHPC,baseline,62.0,561.2816
dec4,dHPC,baseline,62.0625,602.5671
dec4,dHPC,baseline,62.125,602.12177
dec4,dHPC,baseline,62.1875,693.8687
dec4,dHPC,baseline,62.25,796.87445
dec4,dHPC,baseline,62.3125,710.7203
dec4,dHPC,baseline,62.375,613.7207
dec4,dHPC,baseline,62.4375,671.54816
dec4,dHPC,baseline,62.5,591.87933
dec4,dHPC,baseline,62.5625,669.5255
dec4,dHPC,baseline,62.625,747.9875
dec4,dHPC,baseline,62.6875,733.5411
dec4,dHPC,baseline,62.75,555.9895
dec4,dHPC,baseline,62.8125,488.48175
dec4,dHPC,baseline,62.875,574.0485
dec4,dHPC,baseline,62.9375,514.6176
dec4,dHPC,baseline,63.0,481.86185
dec4,dHPC,baseline,63.0625,542.94696
dec4,dHPC,baseline,63.125,512.54254
dec4,dHPC,baseline,63.1875,507.67523
dec4,dHPC,baseline,63.25,586.6616
dec4,dHPC,baseline,63.3125,721.6662
dec4,dHPC,baseline,63.375,643.60126
dec4,dHPC,baseline,63.4375,520.55994
dec4,dHPC,baseline,63.5,612.79706
dec4,dHPC,baseline,63.5625,677.4046
dec4,dHPC,baseline,63.625,591.1226
dec4,dHPC,baseline,63.6875,523.24854
dec4,dHPC,baseline,63.75,518.7024
dec4,dHPC,baseline,63.8125,544.75586
dec4,dHPC,baseline,63.875,542.9749
dec4,dHPC,baseline,63.9375,540.16455
dec4,dHPC,baseline,64.0,569.31354
dec4,dHPC,baseline,64.0625,553.3996
dec4,dHPC,baseline,64.125,524.06256
dec4,dHPC,baseline,64.1875,597.1628
dec4,dHPC,baseline,64.25,609.3993
dec4,dHPC,baseline,64.3125,615.70123
dec4,dHPC,baseline,64.375,594.126
dec4,dHPC,baseline,64.4375,621.31885
dec4,dHPC,baseline,64.5,595.1415
dec4,dHPC,baseline,64.5625,519.25006
dec4,dHPC,baseline,64.625,533.52155
dec4,dHPC,baseline,64.6875,537.7928
dec4,dHPC,baseline,64.75,534.2274
dec4,dHPC,baseline,64.8125,550.98114
dec4,dHPC,baseline,64.875,535.0334
dec4,dHPC,baseline,64.9375,576.4181
dec4,dHPC,baseline,65.0,538.35736
dec4,dHPC,baseline,65.0625,573.16235
dec4,dHPC,baseline,65.125,633.1915
dec4,dHPC,baseline,65.1875,489.36392
dec4,dHPC,baseline,65.25,471.0583
dec4,dHPC,baseline,65.3125,496.08395
dec4,dHPC,baseline,65.375,609.1099
dec4,dHPC,baseline,65.4375,580.8896
dec4,dHPC,baseline,65.5,510.57584
dec4,dHPC,baseline,65.5625,528.1595
dec4,dHPC,baseline,65.625,571.0846
dec4,dHPC,baseline,65.6875,539.38684
dec4,dHPC,baseline,65.75,506.3706
dec4,dHPC,baseline,65.8125,503.46692
dec4,dHPC,baseline,65.875,488.68527
dec4,dHPC,baseline,65.9375,556.46136
dec4,dHPC,baseline,66.0,502.6723
dec4,dHPC,baseline,66.0625,517.596
dec4,dHPC,baseline,66.125,572.6564
dec4,dHPC,baseline,66.1875,552.2742
dec4,dHPC,baseline,66.25,527.32025
dec4,dHPC,baseline,66.3125,567.7936
dec4,dHPC,baseline,66.375,504.19913
dec4,dHPC,baseline,66.4375,469.98965
dec4,dHPC,baseline,66.5,497.37814
dec4,dHPC,baseline,66.5625,539.0003
dec4,dHPC,baseline,66.625,636.05164
dec4,dHPC,baseline,66.6875,535.8394
dec4,dHPC,baseline,66.75,436.76907
dec4,dHPC,baseline,66.8125,462.05807
dec4,dHPC,baseline,66.875,549.84955
dec4,dHPC,baseline,66.9375,582.799
dec4,dHPC,baseline,67.0,549.5889
dec4,dHPC,baseline,67.0625,537.8446
dec4,dHPC,baseline,67.125,530.3577
dec4,dHPC,baseline,67.1875,470.98132
dec4,dHPC,baseline,67.25,412.54276
dec4,dHPC,baseline,67.3125,401.15625
dec4,dHPC,baseline,67.375,455.26465
dec4,dHPC,baseline,67.4375,483.28473
dec4,dHPC,baseline,67.5,515.39636
dec4,dHPC,baseline,67.5625,521.72125
dec4,dHPC,baseline,67.625,412.6196
dec4,dHPC,baseline,67.6875,465.43948
dec4,dHPC,baseline,67.75,421.61386
dec4,dHPC,baseline,67.8125,410.59485
dec4,dHPC,baseline,67.875,488.60263
dec4,dHPC,baseline,67.9375,449.6612
dec4,dHPC,baseline,68.0,422.59378
dec4,dHPC,baseline,68.0625,490.2955
dec4,dHPC,baseline,68.125,507.79456
dec4,dHPC,baseline,68.1875,467.3394
dec4,dHPC,baseline,68.25,466.92633
dec4,dHPC,baseline,68.3125,449.0885
dec4,dHPC,baseline,68.375,444.57788
dec4,dHPC,baseline,68.4375,470.35214
dec4,dHPC,baseline,68.5,422.93332
dec4,dHPC,baseline,68.5625,361.72067
dec4,dHPC,baseline,68.625,427.06064
dec4,dHPC,baseline,68.6875,530.9067
dec4,dHPC,baseline,68.75,509.46838
dec4,dHPC,baseline,68.8125,438.32776
dec4,dHPC,baseline,68.875,502.22327
dec4,dHPC,baseline,68.9375,428.76318
dec4,dHPC,baseline,69.0,450.2959
dec4,dHPC,baseline,69.0625,450.71353
dec4,dHPC,baseline,69.125,466.83487
dec4,dHPC,baseline,69.1875,481.27975
dec4,dHPC,baseline,69.25,394.26456
dec4,dHPC,baseline,69.3125,413.49234
dec4,dHPC,baseline,69.375,449.14017
dec4,dHPC,baseline,69.4375,474.72073
dec4,dHPC,baseline,69.5,469.92038
dec4,dHPC,baseline,69.5625,428.37833
dec4,dHPC,baseline,69.625,431.57062
dec4,dHPC,baseline,69.6875,461.87555
dec4,dHPC,baseline,69.75,425.49673
dec4,dHPC,baseline,69.8125,439.32233
dec4,dHPC,baseline,69.875,472.8434
dec4,dHPC,baseline,69.9375,482.87552
dec4,dHPC,baseline,70.0,415.09268
dec4,dHPC,baseline,70.0625,382.65845
dec4,dHPC,baseline,70.125,385.75342
dec4,dHPC,baseline,70.1875,426.65714
dec4,dHPC,baseline,70.25,450.92502
dec4,dHPC,baseline,70.3125,373.22504
dec4,dHPC,baseline,70.375,388.8738
dec4,dHPC,baseline,70.4375,434.38022
dec4,dHPC,baseline,70.5,452.05167
dec4,dHPC,baseline,70.5625,502.0876
dec4,dHPC,baseline,70.625,498.29727
dec4,dHPC,baseline,70.6875,436.12744
dec4,dHPC,baseline,70.75,373.50183
dec4,dHPC,baseline,70.8125,419.94296
dec4,dHPC,baseline,70.875,414.66592
dec4,dHPC,baseline,70.9375,471.7863
dec4,dHPC,baseline,71.0,497.562
dec4,dHPC,baseline,71.0625,391.30844
dec4,dHPC,baseline,71.125,431.79742
dec4,dHPC,baseline,71.1875,470.24683
dec4,dHPC,baseline,71.25,434.568
dec4,dHPC,baseline,71.3125,439.02615
dec4,dHPC,baseline,71.375,419.3745
dec4,dHPC,baseline,71.4375,450.52896
dec4,dHPC,baseline,71.5,397.43555
dec4,dHPC,baseline,71.5625,389.518
dec4,dHPC,baseline,71.625,356.8769
dec4,dHPC,baseline,71.6875,388.65085
dec4,dHPC,baseline,71.75,444.2526
dec4,dHPC,baseline,71.8125,392.0157
dec4,dHPC,baseline,71.875,365.55148
dec4,dHPC,baseline,71.9375,341.96738
dec4,dHPC,baseline,72.0,372.32227
dec4,dHPC,baseline,72.0625,369.12878
dec4,dHPC,baseline,72.125,375.16028
dec4,dHPC,baseline,72.1875,443.53616
dec4,dHPC,baseline,72.25,423.10214
dec4,dHPC,baseline,72.3125,393.67352
dec4,dHPC,baseline,72.375,406.5234
dec4,dHPC,baseline,72.4375,441.18787
dec4,dHPC,baseline,72.5,476.39056
dec4,dHPC,baseline,72.5625,478.96454
dec4,dHPC,baseline,72.625,508.5565
dec4,dHPC,baseline,72.6875,431.0927
dec4,dHPC,baseline,72.75,354.29266
dec4,dHPC,baseline,72.8125,385.4782
dec4,dHPC,baseline,72.875,450.87134
dec4,dHPC,baseline,72.9375,417.87317
dec4,dHPC,baseline,73.0,385.9428
dec4,dHPC,baseline,73.0625,325.03442
dec4,dHPC,baseline,73.125,360.36353
dec4,dHPC,baseline,73.1875,396.91406
dec4,dHPC,baseline,73.25,396.40698
dec4,dHPC,baseline,73.3125,344.418
dec4,dHPC,baseline,73.375,298.96762
dec4,dHPC,baseline,73.4375,323.25082
dec4,dHPC,baseline,73.5,330.44733
dec4,dHPC,baseline,73.5625,342.82697
dec4,dHPC,baseline,73.625,332.09317
dec4,dHPC,baseline,73.6875,381.8699
dec4,dHPC,baseline,73.75,376.94446
dec4,dHPC,baseline,73.8125,338.1116
dec4,dHPC,baseline,73.875,317.83292
dec4,dHPC,baseline,73.9375,358.701
dec4,dHPC,baseline,74.0,342.37646
dec4,dHPC,baseline,74.0625,385.97433
dec4,dHPC,baseline,74.125,349.94473
dec4,dHPC,baseline,74.1875,329.55643
dec4,dHPC,baseline,74.25,342.55698
dec4,dHPC,baseline,74.3125,405.70197
dec4,dHPC,baseline,74.375,343.19406
dec4,dHPC,baseline,74.4375,323.43402
dec4,dHPC,baseline,74.5,355.04828
dec4,dHPC,baseline,74.5625,415.97845
dec4,dHPC,baseline,74.625,352.08572
dec4,dHPC,baseline,74.6875,331.21405
dec4,dHPC,baseline,74.75,358.5278
dec4,dHPC,baseline,74.8125,365.61072
dec4,dHPC,baseline,74.875,347.8214
dec4,dHPC,baseline,74.9375,365.57867
dec4,dHPC,baseline,75.0,342.2621
dec4,dHPC,baseline,75.0625,341.59912
dec4,dHPC,baseline,75.125,352.08948
dec4,dHPC,baseline,75.1875,333.38846
dec4,dHPC,baseline,75.25,311.72815
dec4,dHPC,baseline,75.3125,310.98175
dec4,dHPC,baseline,75.375,326.9128
dec4,dHPC,baseline,75.4375,333.70016
dec4,dHPC,baseline,75.5,334.15897
dec4,dHPC,baseline,75.5625,362.00677
dec4,dHPC,baseline,75.625,410.78833
dec4,dHPC,baseline,75.6875,393.35132
dec4,dHPC,baseline,75.75,315.6091
dec4,dHPC,baseline,75.8125,383.02225
dec4,dHPC,baseline,75.875,390.30798
dec4,dHPC,baseline,75.9375,367.54578
dec4,dHPC,baseline,76.0,363.1449
dec4,dHPC,baseline,76.0625,322.76654
dec4,dHPC,baseline,76.125,304.12427
dec4,dHPC,baseline,76.1875,341.79593
dec4,dHPC,baseline,76.25,330.0227
dec4,dHPC,baseline,76.3125,332.69757
dec4,dHPC,baseline,76.375,327.12817
dec4,dHPC,baseline,76.4375,309.18234
