trial_number,condition,amplitude,frequency,analysis_group,n_channels_used,pre_abs,on_abs,off_abs,on_delta,off_delta,on_minus_off
502,amp250_freq26,250,26,Group 96-127,32,125.92137145996094,119.50293731689453,83.98831176757812,-6.418434143066406,-41.93305969238281,35.514625549316406
502,amp250_freq26,250,26,Group 64-95,30,205.91162109375,147.7185821533203,123.65870666503906,-58.19303894042969,-82.25291442871094,24.05987548828125
502,amp250_freq26,250,26,Group 32-63,28,232.3190460205078,174.72286987304688,108.49654388427734,-57.59617614746094,-123.82250213623047,66.22632598876953
502,amp250_freq26,250,26,Group 0-31,29,298.1780090332031,238.05673217773438,172.85525512695312,-60.12127685546875,-125.32275390625,65.20147705078125
503,amp180_freq5,180,5,Group 96-127,32,73.3124771118164,121.79435729980469,105.65852355957031,48.48188018798828,32.346046447753906,16.135833740234375
503,amp180_freq5,180,5,Group 64-95,30,111.38165283203125,153.58534240722656,160.16818237304688,42.20368957519531,48.786529541015625,-6.5828399658203125
503,amp180_freq5,180,5,Group 32-63,28,115.1408462524414,161.68748474121094,159.6415557861328,46.54663848876953,44.500709533691406,2.045928955078125
503,amp180_freq5,180,5,Group 0-31,29,157.69784545898438,221.6004638671875,221.3550567626953,63.902618408203125,63.65721130371094,0.2454071044921875
504,amp100_freq26,100,26,Group 96-127,32,88.41063690185547,142.2133331298828,108.35269927978516,53.802696228027344,19.942062377929688,33.860633850097656
504,amp100_freq26,100,26,Group 64-95,30,158.37197875976562,201.3852081298828,154.27052307128906,43.01322937011719,-4.1014556884765625,47.11468505859375
504,amp100_freq26,100,26,Group 32-63,28,142.28919982910156,222.27064514160156,184.18649291992188,79.9814453125,41.89729309082031,38.08415222167969
504,amp100_freq26,100,26,Group 0-31,29,155.15611267089844,282.7525634765625,263.1934509277344,127.59645080566406,108.03733825683594,19.559112548828125
505,amp100_freq26,100,26,Group 96-127,32,136.2609100341797,136.981201171875,97.215087890625,0.7202911376953125,-39.04582214355469,39.76611328125
505,amp100_freq26,100,26,Group 64-95,30,174.43621826171875,198.58050537109375,143.00474548339844,24.144287109375,-31.431472778320312,55.57575988769531
505,amp100_freq26,100,26,Group 32-63,28,204.5031280517578,273.8722229003906,165.59521484375,69.36909484863281,-38.90791320800781,108.27700805664062
505,amp100_freq26,100,26,Group 0-31,29,319.4685363769531,345.22906494140625,210.3148956298828,25.760528564453125,-109.15364074707031,134.91416931152344
506,amp180_freq5,180,5,Group 96-127,32,73.22843933105469,101.95362854003906,92.8356704711914,28.725189208984375,19.60723114013672,9.117958068847656
506,amp180_freq5,180,5,Group 64-95,30,121.18119812011719,132.85853576660156,144.25741577148438,11.677337646484375,23.076217651367188,-11.398880004882812
506,amp180_freq5,180,5,Group 32-63,28,120.06874084472656,168.9709930419922,117.62703704833984,48.902252197265625,-2.4417037963867188,51.343955993652344
506,amp180_freq5,180,5,Group 0-31,29,177.28993225097656,235.2415313720703,187.0035858154297,57.95159912109375,9.713653564453125,48.237945556640625
507,amp100_freq26,100,26,Group 96-127,32,87.30603790283203,137.8208465576172,117.34649658203125,50.514808654785156,30.04045867919922,20.474349975585938
507,amp100_freq26,100,26,Group 64-95,30,178.42689514160156,215.93222045898438,180.32257080078125,37.50532531738281,1.8956756591796875,35.609649658203125
507,amp100_freq26,100,26,Group 32-63,28,135.02964782714844,250.30592346191406,234.25942993164062,115.27627563476562,99.22978210449219,16.046493530273438
507,amp100_freq26,100,26,Group 0-31,29,205.05050659179688,348.3310852050781,257.58905029296875,143.28057861328125,52.538543701171875,90.74203491210938
508,amp180_freq26,180,26,Group 96-127,32,100.84712219238281,90.84123229980469,127.61659240722656,-10.005889892578125,26.76947021484375,-36.775360107421875
508,amp180_freq26,180,26,Group 64-95,30,177.77362060546875,123.38935852050781,196.462646484375,-54.38426208496094,18.68902587890625,-73.07328796386719
508,amp180_freq26,180,26,Group 32-63,28,230.422119140625,163.2385711669922,222.06948852539062,-67.18354797363281,-8.352630615234375,-58.83091735839844
508,amp180_freq26,180,26,Group 0-31,29,208.48558044433594,200.42027282714844,276.2591552734375,-8.0653076171875,67.77357482910156,-75.83888244628906
509,amp100_freq5,100,5,Group 96-127,32,114.81745147705078,77.79627990722656,82.46551513671875,-37.02117156982422,-32.35193634033203,-4.6692352294921875
509,amp100_freq5,100,5,Group 64-95,30,149.33900451660156,119.48778533935547,105.56293487548828,-29.851219177246094,-43.77606964111328,13.924850463867188
509,amp100_freq5,100,5,Group 32-63,28,217.87347412109375,122.42060852050781,109.42400360107422,-95.45286560058594,-108.44947052001953,12.996604919433594
509,amp100_freq5,100,5,Group 0-31,29,249.92649841308594,164.6358642578125,154.96383666992188,-85.29063415527344,-94.96266174316406,9.672027587890625
510,amp250_freq26,250,26,Group 96-127,32,98.355224609375,92.7768325805664,97.28852081298828,-5.578392028808594,-1.0667037963867188,-4.511688232421875
510,amp250_freq26,250,26,Group 64-95,30,129.40805053710938,124.24085998535156,141.88275146484375,-5.1671905517578125,12.474700927734375,-17.641891479492188
510,amp250_freq26,250,26,Group 32-63,28,164.97293090820312,140.9925537109375,156.3918914794922,-23.980377197265625,-8.581039428710938,-15.399337768554688
510,amp250_freq26,250,26,Group 0-31,29,190.6522674560547,178.04837036132812,201.48716735839844,-12.603897094726562,10.83489990234375,-23.438796997070312
511,amp100_freq26,100,26,Group 96-127,32,115.40433502197266,115.27169036865234,98.7666244506836,-0.1326446533203125,-16.637710571289062,16.50506591796875
511,amp100_freq26,100,26,Group 64-95,30,149.67532348632812,151.53257751464844,138.34300231933594,1.8572540283203125,-11.332321166992188,13.1895751953125
511,amp100_freq26,100,26,Group 32-63,28,201.8274383544922,156.12278747558594,144.91036987304688,-45.70465087890625,-56.91706848144531,11.212417602539062
511,amp100_freq26,100,26,Group 0-31,29,251.2843780517578,209.0216827392578,203.24761962890625,-42.2626953125,-48.03675842285156,5.7740631103515625
512,amp100_freq5,100,5,Group 96-127,32,95.76219940185547,153.19891357421875,111.48721313476562,57.43671417236328,15.725013732910156,41.711700439453125
512,amp100_freq5,100,5,Group 64-95,30,141.87330627441406,164.0943603515625,162.0206298828125,22.221054077148438,20.147323608398438,2.07373046875
512,amp100_freq5,100,5,Group 32-63,28,146.7634735107422,193.14512634277344,178.82810974121094,46.38165283203125,32.06463623046875,14.3170166015625
512,amp100_freq5,100,5,Group 0-31,29,228.64501953125,229.24786376953125,250.8556365966797,0.60284423828125,22.210617065429688,-21.607772827148438
513,amp250_freq5,250,5,Group 96-127,32,88.74908447265625,100.27373504638672,90.29535675048828,11.524650573730469,1.5462722778320312,9.978378295898438
513,amp250_freq5,250,5,Group 64-95,30,114.34239959716797,144.5558624267578,128.4319610595703,30.213462829589844,14.089561462402344,16.1239013671875
513,amp250_freq5,250,5,Group 32-63,28,153.17982482910156,154.39076232910156,130.65518188476562,1.2109375,-22.524642944335938,23.735580444335938
513,amp250_freq5,250,5,Group 0-31,29,200.4649658203125,196.2157440185547,173.9737091064453,-4.2492218017578125,-26.491256713867188,22.242034912109375
514,amp180_freq26,180,26,Group 96-127,32,88.58914947509766,152.19627380371094,109.57145690917969,63.60712432861328,20.98230743408203,42.62481689453125
514,amp180_freq26,180,26,Group 64-95,30,156.14044189453125,204.00328063964844,152.05673217773438,47.86283874511719,-4.083709716796875,51.94654846191406
514,amp180_freq26,180,26,Group 32-63,28,131.21731567382812,208.2633056640625,158.7509307861328,77.04598999023438,27.533615112304688,49.51237487792969
514,amp180_freq26,180,26,Group 0-31,29,183.80616760253906,270.1516418457031,222.66566467285156,86.34547424316406,38.8594970703125,47.48597717285156
515,amp100_freq5,100,5,Group 96-127,32,90.36564636230469,125.11996459960938,124.66216278076172,34.75431823730469,34.29651641845703,0.45780181884765625
515,amp100_freq5,100,5,Group 64-95,30,135.35092163085938,181.42367553710938,172.30967712402344,46.07275390625,36.95875549316406,9.113998413085938
515,amp100_freq5,100,5,Group 32-63,28,133.17637634277344,191.60499572753906,184.28720092773438,58.428619384765625,51.11082458496094,7.3177947998046875
515,amp100_freq5,100,5,Group 0-31,29,203.2324676513672,245.91685485839844,256.7392578125,42.68438720703125,53.50679016113281,-10.822402954101562
516,amp250_freq26,250,26,Group 96-127,32,124.9039535522461,102.72382354736328,114.07086944580078,-22.180130004882812,-10.833084106445312,-11.3470458984375
516,amp250_freq26,250,26,Group 64-95,30,192.5801239013672,159.62942504882812,167.67095947265625,-32.95069885253906,-24.909164428710938,-8.041534423828125
516,amp250_freq26,250,26,Group 32-63,28,181.54360961914062,172.39065551757812,173.29464721679688,-9.1529541015625,-8.24896240234375,-0.90399169921875
516,amp250_freq26,250,26,Group 0-31,29,284.3911437988281,232.03387451171875,251.6736602783203,-52.357269287109375,-32.71748352050781,-19.639785766601562
517,amp100_freq5,100,5,Group 96-127,32,78.06007385253906,101.53804779052734,116.4179458618164,23.47797393798828,38.357872009277344,-14.879898071289062
517,amp100_freq5,100,5,Group 64-95,30,140.67567443847656,152.46038818359375,171.8057098388672,11.784713745117188,31.130035400390625,-19.345321655273438
517,amp100_freq5,100,5,Group 32-63,28,157.5926055908203,154.4529266357422,207.44349670410156,-3.139678955078125,49.85089111328125,-52.990570068359375
517,amp100_freq5,100,5,Group 0-31,29,205.1608428955078,202.68882751464844,296.4253845214844,-2.472015380859375,91.26454162597656,-93.73655700683594
518,amp100_freq26,100,26,Group 96-127,32,96.12615966796875,122.40948486328125,108.8597412109375,26.2833251953125,12.73358154296875,13.54974365234375
518,amp100_freq26,100,26,Group 64-95,30,152.45779418945312,176.2274169921875,157.33570861816406,23.769622802734375,4.8779144287109375,18.891708374023438
518,amp100_freq26,100,26,Group 32-63,28,206.8746337890625,194.90994262695312,176.45089721679688,-11.964691162109375,-30.423736572265625,18.45904541015625
518,amp100_freq26,100,26,Group 0-31,29,233.96359252929688,231.5760040283203,245.28167724609375,-2.3875885009765625,11.318084716796875,-13.705673217773438
519,amp250_freq26,250,26,Group 96-127,32,108.18672180175781,128.0097198486328,152.443603515625,19.822998046875,44.25688171386719,-24.433883666992188
519,amp250_freq26,250,26,Group 64-95,30,166.66122436523438,153.72607421875,183.6865692138672,-12.935150146484375,17.025344848632812,-29.960494995117188
519,amp250_freq26,250,26,Group 32-63,28,202.57290649414062,184.2085418701172,202.2867889404297,-18.364364624023438,-0.2861175537109375,-18.0782470703125
519,amp250_freq26,250,26,Group 0-31,29,283.577392578125,230.0324249267578,260.0608825683594,-53.54496765136719,-23.516510009765625,-30.028457641601562
520,amp180_freq26,180,26,Group 96-127,32,131.10597229003906,97.47366333007812,150.0546417236328,-33.63230895996094,18.94866943359375,-52.58097839355469
520,amp180_freq26,180,26,Group 64-95,30,182.65245056152344,133.59793090820312,206.47189331054688,-49.05451965332031,23.819442749023438,-72.87396240234375
520,amp180_freq26,180,26,Group 32-63,28,200.51705932617188,161.81564331054688,226.05174255371094,-38.701416015625,25.534683227539062,-64.23609924316406
520,amp180_freq26,180,26,Group 0-31,29,277.0091857910156,209.26246643066406,308.28948974609375,-67.74671936035156,31.280303955078125,-99.02702331542969
521,amp180_freq5,180,5,Group 96-127,32,168.81492614746094,131.31871032714844,149.61659240722656,-37.4962158203125,-19.198333740234375,-18.297882080078125
521,amp180_freq5,180,5,Group 64-95,30,198.42124938964844,152.6279296875,201.63282775878906,-45.79331970214844,3.211578369140625,-49.00489807128906
521,amp180_freq5,180,5,Group 32-63,28,277.9713134765625,181.4219970703125,262.6875,-96.54931640625,-15.2838134765625,-81.2655029296875
521,amp180_freq5,180,5,Group 0-31,29,317.65216064453125,237.2564697265625,331.514892578125,-80.39569091796875,13.86273193359375,-94.2584228515625
522,amp100_freq26,100,26,Group 96-127,32,120.41100311279297,157.2029266357422,164.6401824951172,36.79192352294922,44.22917938232422,-7.437255859375
522,amp100_freq26,100,26,Group 64-95,30,204.80368041992188,238.3536834716797,230.74070739746094,33.55000305175781,25.937026977539062,7.61297607421875
522,amp100_freq26,100,26,Group 32-63,28,235.39332580566406,246.12376403808594,303.51202392578125,10.730438232421875,68.11869812011719,-57.38825988769531
522,amp100_freq26,100,26,Group 0-31,29,353.332763671875,406.408203125,358.78863525390625,53.075439453125,5.45587158203125,47.61956787109375
523,amp100_freq26,100,26,Group 96-127,32,144.3115997314453,148.74038696289062,138.55018615722656,4.4287872314453125,-5.76141357421875,10.190200805664062
523,amp100_freq26,100,26,Group 64-95,30,221.101806640625,222.85549926757812,240.39886474609375,1.753692626953125,19.29705810546875,-17.543365478515625
523,amp100_freq26,100,26,Group 32-63,28,310.1523132324219,264.4224548339844,284.65606689453125,-45.7298583984375,-25.496246337890625,-20.233612060546875
523,amp100_freq26,100,26,Group 0-31,29,338.65728759765625,336.23931884765625,346.4725036621094,-2.41796875,7.815216064453125,-10.233184814453125
524,amp180_freq5,180,5,Group 96-127,32,133.6098175048828,90.2813720703125,101.5912857055664,-43.32844543457031,-32.018531799316406,-11.309913635253906
524,amp180_freq5,180,5,Group 64-95,30,226.78089904785156,130.47720336914062,151.97842407226562,-96.30369567871094,-74.80247497558594,-21.501220703125
524,amp180_freq5,180,5,Group 32-63,28,250.60525512695312,153.67185974121094,160.94241333007812,-96.93339538574219,-89.662841796875,-7.2705535888671875
524,amp180_freq5,180,5,Group 0-31,29,316.591064453125,229.33749389648438,237.38282775878906,-87.25357055664062,-79.20823669433594,-8.045333862304688
525,amp180_freq5,180,5,Group 96-127,32,110.76570129394531,92.5190200805664,75.95924377441406,-18.246681213378906,-34.80645751953125,16.559776306152344
525,amp180_freq5,180,5,Group 64-95,30,129.94039916992188,125.49552154541016,108.08084106445312,-4.444877624511719,-21.85955810546875,17.41468048095703
525,amp180_freq5,180,5,Group 32-63,28,143.77963256835938,135.3483428955078,107.09637451171875,-8.431289672851562,-36.683258056640625,28.251968383789062
525,amp180_freq5,180,5,Group 0-31,29,216.3843536376953,179.3185577392578,161.54995727539062,-37.0657958984375,-54.83439636230469,17.768600463867188
526,amp180_freq26,180,26,Group 96-127,32,69.75537872314453,89.44975280761719,101.0458984375,19.694374084472656,31.29051971435547,-11.596145629882812
526,amp180_freq26,180,26,Group 64-95,30,104.197998046875,119.91837310791016,136.14610290527344,15.720375061035156,31.948104858398438,-16.22772979736328
526,amp180_freq26,180,26,Group 32-63,28,106.96665954589844,114.78374481201172,121.95158386230469,7.817085266113281,14.98492431640625,-7.167839050292969
526,amp180_freq26,180,26,Group 0-31,29,157.09019470214844,177.3948516845703,181.77667236328125,20.304656982421875,24.686477661132812,-4.3818206787109375
527,amp100_freq5,100,5,Group 96-127,32,119.16751098632812,97.47064208984375,86.60372924804688,-21.696868896484375,-32.56378173828125,10.866912841796875
527,amp100_freq5,100,5,Group 64-95,30,156.0014190673828,130.85174560546875,127.32814025878906,-25.149673461914062,-28.67327880859375,3.5236053466796875
527,amp100_freq5,100,5,Group 32-63,28,126.28755187988281,125.208740234375,108.47418212890625,-1.0788116455078125,-17.813369750976562,16.73455810546875
527,amp100_freq5,100,5,Group 0-31,29,195.9424285888672,185.18614196777344,156.6287841796875,-10.75628662109375,-39.31364440917969,28.557357788085938
528,amp250_freq5,250,5,Group 96-127,32,78.85814666748047,99.0201187133789,94.22441101074219,20.161972045898438,15.366264343261719,4.795707702636719
528,amp250_freq5,250,5,Group 64-95,30,110.21541595458984,152.24851989746094,122.50628662109375,42.033103942871094,12.290870666503906,29.742233276367188
528,amp250_freq5,250,5,Group 32-63,28,107.9593734741211,149.8584442138672,112.27899932861328,41.899070739746094,4.3196258544921875,37.579444885253906
