trial_number,condition,amplitude,freq,recording_start_time_s,recording_end_time_s,on_start_s,on_end_s,off_start_s,off_end_s
2127,amp250_freq10,250,10,15542.780025,15545.780025,15542.780025,15545.780025,15545.780025,15548.780025
2128,amp180_freq5,180,5,15548.780025,15551.780025,15548.780025,15551.780025,15551.780025,15554.780025
2129,amp180_freq26,180,26,15554.780025,15557.780025,15554.780025,15557.780025,15557.780025,15560.780025
2130,amp250_freq50,250,50,15560.780025,15563.780025,15560.780025,15563.780025,15563.780025,15566.780025
2131,amp100_freq5,100,5,15566.780025,15569.780025,15566.780025,15569.780025,15569.780025,15572.780025
2132,amp100_freq10,100,10,15572.780025,15575.780025,15572.780025,15575.780025,15575.780025,15578.780025
2133,amp250_freq5,250,5,15578.780025,15581.780025,15578.780025,15581.780025,15581.780025,15584.780025
2134,amp180_freq5,180,5,15584.780025,15587.780025,15584.780025,15587.780025,15587.780025,15590.780025
2135,amp250_freq10,250,10,15590.780025,15593.780025,15590.780025,15593.780025,15593.780025,15596.780025
2136,amp250_freq10,250,10,15596.780025,15599.780025,15596.780025,15599.780025,15599.780025,15602.780025
2137,amp250_freq5,250,5,15602.780025,15605.780025,15602.780025,15605.780025,15605.780025,15608.780025
2138,amp100_freq50,100,50,15608.780025,15611.780025,15608.780025,15611.780025,15611.780025,15614.780025
2139,amp180_freq10,180,10,15614.780025,15617.780025,15614.780025,15617.780025,15617.780025,15620.780025
2140,amp180_freq26,180,26,15620.780025,15623.780025,15620.780025,15623.780025,15623.780025,15626.780025
2141,amp250_freq26,250,26,15626.780025,15629.780025,15626.780025,15629.780025,15629.780025,15632.780025
2142,amp250_freq5,250,5,15632.780025,15635.780025,15632.780025,15635.780025,15635.780025,15638.780025
2143,amp180_freq5,180,5,15638.780025,15641.780025,15638.780025,15641.780025,15641.780025,15644.780025
2144,amp100_freq50,100,50,15644.780025,15647.780025,15644.780025,15647.780025,15647.780025,15650.780025
2145,amp180_freq50,180,50,15650.780025,15653.780025,15650.780025,15653.780025,15653.780025,15656.780025
2146,amp250_freq10,250,10,15656.780025,15659.780025,15656.780025,15659.780025,15659.780025,15662.780025
2147,amp100_freq5,100,5,15662.780025,15665.780025,15662.780025,15665.780025,15665.780025,15668.780025
2148,amp250_freq5,250,5,15668.780025,15671.780025,15668.780025,15671.780025,15671.780025,15674.780025
2149,amp180_freq26,180,26,15674.780025,15677.780025,15674.780025,15677.780025,15677.780025,15680.780025
2150,amp100_freq5,100,5,15680.780025,15683.780025,15680.780025,15683.780025,15683.780025,15686.780025
2151,amp100_freq50,100,50,15686.780025,15689.780025,15686.780025,15689.780025,15689.780025,15692.780025
2152,amp100_freq50,100,50,15692.780025,15695.780025,15692.780025,15695.780025,15695.780025,15698.780025
2153,amp100_freq50,100,50,15698.780025,15701.780025,15698.780025,15701.780025,15701.780025,15704.780025
2154,amp100_freq50,100,50,15704.780025,15707.780025,15704.780025,15707.780025,15707.780025,15710.780025
2155,amp100_freq50,100,50,15710.780025,15713.780025,15710.780025,15713.780025,15713.780025,15716.780025
2156,amp180_freq5,180,5,15716.780025,15719.780025,15716.780025,15719.780025,15719.780025,15722.780025
2157,amp100_freq50,100,50,15722.780025,15725.780025,15722.780025,15725.780025,15725.780025,15728.780025
2158,amp100_freq10,100,10,15728.780025,15731.780025,15728.780025,15731.780025,15731.780025,15734.780025
2159,amp100_freq50,100,50,15734.780025,15737.780025,15734.780025,15737.780025,15737.780025,15740.780025
2160,amp100_freq5,100,5,15740.780025,15743.780025,15740.780025,15743.780025,15743.780025,15746.780025
2161,amp100_freq10,100,10,15746.780025,15749.780025,15746.780025,15749.780025,15749.780025,15752.780025
2162,amp100_freq10,100,10,15752.780025,15755.780025,15752.780025,15755.780025,15755.780025,15758.780025
2163,amp100_freq50,100,50,15758.780025,15761.780025,15758.780025,15761.780025,15761.780025,15764.780025
2164,amp100_freq10,100,10,15764.780025,15767.780025,15764.780025,15767.780025,15767.780025,15770.780025
2165,amp180_freq10,180,10,15770.780025,15773.780025,15770.780025,15773.780025,15773.780025,15776.780025
2166,amp180_freq10,180,10,15776.780025,15779.780025,15776.780025,15779.780025,15779.780025,15782.780025
2167,amp100_freq50,100,50,15782.780025,15785.780025,15782.780025,15785.780025,15785.780025,15788.780025
2168,amp100_freq10,100,10,15788.780025,15791.780025,15788.780025,15791.780025,15791.780025,15794.780025
2169,amp250_freq10,250,10,15794.780025,15797.780025,15794.780025,15797.780025,15797.780025,15800.780025
2170,amp100_freq26,100,26,15800.780025,15803.780025,15800.780025,15803.780025,15803.780025,15806.780025
2171,amp100_freq10,100,10,15806.780025,15809.780025,15806.780025,15809.780025,15809.780025,15812.780025
2172,amp180_freq26,180,26,15812.780025,15815.780025,15812.780025,15815.780025,15815.780025,15818.780025
2173,amp100_freq10,100,10,15818.780025,15821.780025,15818.780025,15821.780025,15821.780025,15824.780025
2174,amp100_freq26,100,26,15824.780025,15827.780025,15824.780025,15827.780025,15827.780025,15830.780025
2175,amp100_freq50,100,50,15830.780025,15833.780025,15830.780025,15833.780025,15833.780025,15836.780025
2176,amp100_freq5,100,5,15836.780025,15839.780025,15836.780025,15839.780025,15839.780025,15842.780025
2177,amp250_freq26,250,26,15842.780025,15845.780025,15842.780025,15845.780025,15845.780025,15848.780025
2178,amp250_freq50,250,50,15848.780025,15851.780025,15848.780025,15851.780025,15851.780025,15854.780025
2179,amp250_freq26,250,26,15854.780025,15857.780025,15854.780025,15857.780025,15857.780025,15860.780025
2180,amp100_freq50,100,50,15860.780025,15863.780025,15860.780025,15863.780025,15863.780025,15866.780025
2181,amp100_freq50,100,50,15866.780025,15869.780025,15866.780025,15869.780025,15869.780025,15872.780025
2182,amp180_freq10,180,10,15872.780025,15875.780025,15872.780025,15875.780025,15875.780025,15878.780025
2183,amp180_freq50,180,50,15878.780025,15881.780025,15878.780025,15881.780025,15881.780025,15884.780025
2184,amp100_freq5,100,5,15884.780025,15887.780025,15884.780025,15887.780025,15887.780025,15890.780025
2185,amp180_freq10,180,10,15890.780025,15893.780025,15890.780025,15893.780025,15893.780025,15896.780025
2186,amp180_freq26,180,26,15896.780025,15899.780025,15896.780025,15899.780025,15899.780025,15902.780025
2187,amp250_freq5,250,5,15902.780025,15905.780025,15902.780025,15905.780025,15905.780025,15908.780025
2188,amp250_freq50,250,50,15908.780025,15911.780025,15908.780025,15911.780025,15911.780025,15914.780025
2189,amp100_freq5,100,5,15914.780025,15917.780025,15914.780025,15917.780025,15917.780025,15920.780025
2190,amp180_freq50,180,50,15920.780025,15923.780025,15920.780025,15923.780025,15923.780025,15926.780025
2191,amp180_freq10,180,10,15926.780025,15929.780025,15926.780025,15929.780025,15929.780025,15932.780025
2192,amp180_freq26,180,26,15932.780025,15935.780025,15932.780025,15935.780025,15935.780025,15938.780025
2193,amp100_freq5,100,5,15938.780025,15941.780025,15938.780025,15941.780025,15941.780025,15944.780025
2194,amp100_freq50,100,50,15944.780025,15947.780025,15944.780025,15947.780025,15947.780025,15950.780025
2195,amp250_freq10,250,10,15950.780025,15953.780025,15950.780025,15953.780025,15953.780025,15956.780025
2196,amp250_freq50,250,50,15956.780025,15959.780025,15956.780025,15959.780025,15959.780025,15962.780025
2197,amp100_freq10,100,10,15962.780025,15965.780025,15962.780025,15965.780025,15965.780025,15968.780025
2198,amp100_freq10,100,10,15968.780025,15971.780025,15968.780025,15971.780025,15971.780025,15974.780025
2199,amp100_freq26,100,26,15974.780025,15977.780025,15974.780025,15977.780025,15977.780025,15980.780025
2200,amp180_freq10,180,10,15980.780025,15983.780025,15980.780025,15983.780025,15983.780025,15986.780025
2201,amp180_freq10,180,10,15986.780025,15989.780025,15986.780025,15989.780025,15989.780025,15992.780025
2202,amp250_freq5,250,5,15992.780025,15995.780025,15992.780025,15995.780025,15995.780025,15998.780025
2203,amp250_freq26,250,26,15998.780025,16001.780025,15998.780025,16001.780025,16001.780025,16004.780025
2204,amp250_freq26,250,26,16004.780025,16007.780025,16004.780025,16007.780025,16007.780025,16010.780025
2205,amp180_freq26,180,26,16010.780025,16013.780025,16010.780025,16013.780025,16013.780025,16016.780025
2206,amp180_freq10,180,10,16016.780025,16019.780025,16016.780025,16019.780025,16019.780025,16022.780025
2207,amp180_freq10,180,10,16022.780025,16025.780025,16022.780025,16025.780025,16025.780025,16028.780025
2208,amp100_freq50,100,50,16028.780025,16031.780025,16028.780025,16031.780025,16031.780025,16034.780025
2209,amp250_freq5,250,5,16034.780025,16037.780025,16034.780025,16037.780025,16037.780025,16040.780025
2210,amp100_freq10,100,10,16040.780025,16043.780025,16040.780025,16043.780025,16043.780025,16046.780025
2211,amp250_freq50,250,50,16046.780025,16049.780025,16046.780025,16049.780025,16049.780025,16052.780025
2212,amp100_freq5,100,5,16052.780025,16055.780025,16052.780025,16055.780025,16055.780025,16058.780025
2213,amp100_freq50,100,50,16058.780025,16061.780025,16058.780025,16061.780025,16061.780025,16064.780025
2214,amp180_freq5,180,5,16064.780025,16067.780025,16064.780025,16067.780025,16067.780025,16070.780025
2215,amp180_freq26,180,26,16070.780025,16073.780025,16070.780025,16073.780025,16073.780025,16076.780025
2216,amp180_freq5,180,5,16076.780025,16079.780025,16076.780025,16079.780025,16079.780025,16082.780025
2217,amp180_freq5,180,5,16082.780025,16085.780025,16082.780025,16085.780025,16085.780025,16088.780025
2218,amp180_freq10,180,10,16088.780025,16091.780025,16088.780025,16091.780025,16091.780025,16094.780025
2219,amp180_freq5,180,5,16094.780025,16097.780025,16094.780025,16097.780025,16097.780025,16100.780025
2220,amp180_freq50,180,50,16100.780025,16103.780025,16100.780025,16103.780025,16103.780025,16106.780025
2221,amp250_freq5,250,5,16106.780025,16109.780025,16106.780025,16109.780025,16109.780025,16112.780025
2222,amp180_freq10,180,10,16112.780025,16115.780025,16112.780025,16115.780025,16115.780025,16118.780025
2223,amp250_freq50,250,50,16118.780025,16121.780025,16118.780025,16121.780025,16121.780025,16124.780025
2224,amp100_freq5,100,5,16124.780025,16127.780025,16124.780025,16127.780025,16127.780025,16130.780025
2225,amp250_freq26,250,26,16130.780025,16133.780025,16130.780025,16133.780025,16133.780025,16136.780025
2226,amp100_freq50,100,50,16136.780025,16139.780025,16136.780025,16139.780025,16139.780025,16142.780025
2227,amp100_freq10,100,10,16142.780025,16145.780025,16142.780025,16145.780025,16145.780025,16148.780025
2228,amp250_freq10,250,10,16148.780025,16151.780025,16148.780025,16151.780025,16151.780025,16154.780025
2229,amp250_freq5,250,5,16154.780025,16157.780025,16154.780025,16157.780025,16157.780025,16160.780025
2230,amp100_freq5,100,5,16160.780025,16163.780025,16160.780025,16163.780025,16163.780025,16166.780025
2231,amp180_freq50,180,50,16166.780025,16169.780025,16166.780025,16169.780025,16169.780025,16172.780025
2232,amp250_freq5,250,5,16172.780025,16175.780025,16172.780025,16175.780025,16175.780025,16178.780025
2233,amp180_freq26,180,26,16178.780025,16181.780025,16178.780025,16181.780025,16181.780025,16184.780025
2234,amp180_freq50,180,50,16184.780025,16187.780025,16184.780025,16187.780025,16187.780025,16190.780025
2235,amp180_freq50,180,50,16190.780025,16193.780025,16190.780025,16193.780025,16193.780025,16196.780025
2236,amp250_freq5,250,5,16196.780025,16199.780025,16196.780025,16199.780025,16199.780025,16202.780025
2237,amp180_freq10,180,10,16202.780025,16205.780025,16202.780025,16205.780025,16205.780025,16208.780025
2238,amp100_freq26,100,26,16208.780025,16211.780025,16208.780025,16211.780025,16211.780025,16214.780025
2239,amp250_freq26,250,26,16214.780025,16217.780025,16214.780025,16217.780025,16217.780025,16220.780025
2240,amp180_freq10,180,10,16220.780025,16223.780025,16220.780025,16223.780025,16223.780025,16226.780025
2241,amp250_freq26,250,26,16226.780025,16229.780025,16226.780025,16229.780025,16229.780025,16232.780025
2242,amp180_freq26,180,26,16232.780025,16235.780025,16232.780025,16235.780025,16235.780025,16238.780025
2243,amp180_freq5,180,5,16238.780025,16241.780025,16238.780025,16241.780025,16241.780025,16244.780025
2244,amp250_freq26,250,26,16244.780025,16247.780025,16244.780025,16247.780025,16247.780025,16250.780025
2245,amp180_freq26,180,26,16250.780025,16253.780025,16250.780025,16253.780025,16253.780025,16256.780025
2246,amp100_freq5,100,5,16256.780025,16259.780025,16256.780025,16259.780025,16259.780025,16262.780025
2247,amp180_freq26,180,26,16262.780025,16265.780025,16262.780025,16265.780025,16265.780025,16268.780025
2248,amp250_freq5,250,5,16268.780025,16271.780025,16268.780025,16271.780025,16271.780025,16274.780025
2249,amp180_freq10,180,10,16274.780025,16277.780025,16274.780025,16277.780025,16277.780025,16280.780025
2250,amp250_freq26,250,26,16280.780025,16283.780025,16280.780025,16283.780025,16283.780025,16286.780025
2251,amp100_freq26,100,26,16286.780025,16289.780025,16286.780025,16289.780025,16289.780025,16292.780025
2252,amp180_freq10,180,10,16292.780025,16295.780025,16292.780025,16295.780025,16295.780025,16298.780025
2253,amp250_freq10,250,10,16298.780025,16301.780025,16298.780025,16301.780025,16301.780025,16304.780025
2254,amp250_freq50,250,50,16304.780025,16307.780025,16304.780025,16307.780025,16307.780025,16310.780025
2255,amp100_freq50,100,50,16310.780025,16313.780025,16310.780025,16313.780025,16313.780025,16316.780025
2256,amp100_freq10,100,10,16316.780025,16319.780025,16316.780025,16319.780025,16319.780025,16322.780025
2257,amp250_freq5,250,5,16322.780025,16325.780025,16322.780025,16325.780025,16325.780025,16328.780025
2258,amp250_freq26,250,26,16328.780025,16331.780025,16328.780025,16331.780025,16331.780025,16334.780025
2259,amp100_freq50,100,50,16334.780025,16337.780025,16334.780025,16337.780025,16337.780025,16340.780025
2260,amp180_freq5,180,5,16340.780025,16343.780025,16340.780025,16343.780025,16343.780025,16346.780025
2261,amp250_freq50,250,50,16346.780025,16349.780025,16346.780025,16349.780025,16349.780025,16352.780025
2262,amp180_freq10,180,10,16352.780025,16355.780025,16352.780025,16355.780025,16355.780025,16358.780025
2263,amp250_freq10,250,10,16358.780025,16361.780025,16358.780025,16361.780025,16361.780025,16364.780025
2264,amp180_freq26,180,26,16364.780025,16367.780025,16364.780025,16367.780025,16367.780025,16370.780025
2265,amp180_freq10,180,10,16370.780025,16373.780025,16370.780025,16373.780025,16373.780025,16376.780025
2266,amp250_freq50,250,50,16376.780025,16379.780025,16376.780025,16379.780025,16379.780025,16382.780025
2267,amp180_freq50,180,50,16382.780025,16385.780025,16382.780025,16385.780025,16385.780025,16388.780025
2268,amp100_freq50,100,50,16388.780025,16391.780025,16388.780025,16391.780025,16391.780025,16394.780025
2269,amp100_freq5,100,5,16394.780025,16397.780025,16394.780025,16397.780025,16397.780025,16400.780025
2270,amp100_freq10,100,10,16400.780025,16403.780025,16400.780025,16403.780025,16403.780025,16406.780025
2271,amp180_freq5,180,5,16406.780025,16409.780025,16406.780025,16409.780025,16409.780025,16412.780025
2272,amp100_freq5,100,5,16412.780025,16415.780025,16412.780025,16415.780025,16415.780025,16418.780025
2273,amp180_freq26,180,26,16418.780025,16421.780025,16418.780025,16421.780025,16421.780025,16424.780025
2274,amp180_freq26,180,26,16424.780025,16427.780025,16424.780025,16427.780025,16427.780025,16430.780025
2275,amp100_freq26,100,26,16430.780025,16433.780025,16430.780025,16433.780025,16433.780025,16436.780025
2276,amp100_freq10,100,10,16436.780025,16439.780025,16436.780025,16439.780025,16439.780025,16442.780025
2277,amp180_freq26,180,26,16442.780025,16445.780025,16442.780025,16445.780025,16445.780025,16448.780025
2278,amp180_freq5,180,5,16448.780025,16451.780025,16448.780025,16451.780025,16451.780025,16454.780025
2279,amp100_freq10,100,10,16454.780025,16457.780025,16454.780025,16457.780025,16457.780025,16460.780025
2280,amp180_freq10,180,10,16460.780025,16463.780025,16460.780025,16463.780025,16463.780025,16466.780025
2281,amp180_freq10,180,10,16466.780025,16469.780025,16466.780025,16469.780025,16469.780025,16472.780025
2282,amp250_freq50,250,50,16472.780025,16475.780025,16472.780025,16475.780025,16475.780025,16478.780025
2283,amp100_freq26,100,26,16478.780025,16481.780025,16478.780025,16481.780025,16481.780025,16484.780025
2284,amp100_freq50,100,50,16484.780025,16487.780025,16484.780025,16487.780025,16487.780025,16490.780025
2285,amp250_freq26,250,26,16490.780025,16493.780025,16490.780025,16493.780025,16493.780025,16496.780025
2286,amp100_freq26,100,26,16496.780025,16499.780025,16496.780025,16499.780025,16499.780025,16502.780025
2287,amp100_freq50,100,50,16502.780025,16505.780025,16502.780025,16505.780025,16505.780025,16508.780025
2288,amp250_freq10,250,10,16508.780025,16511.780025,16508.780025,16511.780025,16511.780025,16514.780025
