edge,sample
rising,134117190
rising,134137222
rising,134237691
rising,134245741
rising,134261841
rising,134281747
rising,134354322
rising,134369611
rising,134385523
rising,134401436
rising,134412606
rising,134474323
rising,134475384
rising,134489424
rising,134500657
rising,134516695
rising,134521624
rising,134524682
rising,134604621
rising,134612795
rising,134636571
rising,134649426
rising,134654356
rising,134756759
rising,134772797
rising,134837093
rising,134841274
rising,134873349
rising,134959465
rising,134964270
rising,134970136
rising,134971758
rising,134974941
rising,134976564
rising,134981181
rising,134985550
rising,134985799
rising,134987234
rising,134993288
rising,135000901
rising,135002523
rising,135005643
rising,135007328
rising,135011572
rising,135083585
rising,135115660
rising,135123585
rising,135195473
rising,135216004
rising,135220060
rising,135236160
rising,135252010
rising,135318594
rising,135323899
rising,135324897
rising,135329515
rising,135330950
rising,135335568
rising,135341621
rising,135342432
rising,135343930
rising,135351106
rising,135357035
rising,135359281
rising,135363961
rising,135364898
rising,135365709
rising,135368517
rising,135372635
rising,135443338
rising,135444836
rising,135449391
rising,135454009
rising,135455444
rising,135458627
rising,135463182
rising,135464867
rising,135469485
rising,135475538
rising,135480156
rising,135481591
rising,135486209
rising,135489392
rising,135557036
rising,135560032
rising,135561717
rising,135564837
rising,135566334
rising,135570952
rising,135575570
rising,135580126
rising,135581561
rising,135586179
rising,135590984
rising,135597037
rising,135601655
rising,135603090
rising,135610828
rising,135612326
rising,135675290
rising,135676413
rising,135680782
rising,135682467
rising,135686211
rising,135688520
rising,135689955
rising,135691016
rising,135694573
rising,135695446
rising,135697693
rising,135698754
rising,135700002
rising,135702311
rising,135703996
rising,135706242
rising,135710236
rising,135713106
rising,135713980
rising,135715478
rising,135716975
rising,135719472
rising,135720782
rising,135723029
rising,135724526
rising,135726835
rising,135729269
rising,135729518
rising,135731578
rising,135732639
rising,135795291
rising,135803840
rising,135804090
rising,135808458
rising,135808708
rising,135810143
rising,135814574
rising,135816446
rising,135820814
rising,135825432
rising,135830050
rising,135834605
rising,135834855
rising,135839223
rising,135846961
rising,135849956
rising,135915292
rising,135925401
rising,135934637
rising,135939193
rising,135940690
rising,135951548
rising,135957601
rising,135965402
rising,135971455
rising,136067868
rising,136074545
rising,136093827
rising,136158186
rising,136162741
rising,136173599
rising,136178404
rising,136182773
rising,136183022
rising,136187390
rising,136192008
rising,136195128
rising,136197375
rising,136202117
rising,136206610
rising,136206860
rising,136211228
rising,136212726
rising,136281494
rising,136289295
rising,136305395
rising,136309201
rising,136325301
rising,136396565
rising,136408360
rising,136416285
rising,136448360
rising,136514819
rising,136517253
rising,136521933
rising,136526613
rising,136528797
rising,136532729
rising,136534226
rising,136538844
rising,136543462
rising,136548891
rising,136549578
rising,136552635
rising,136555818
rising,136558002
rising,136561122
rising,136562682
rising,136565241
rising,136571918
rising,136662153
rising,136692855
rising,136757068
rising,136758877
rising,136763246
rising,136769361
rising,136780157
rising,136783339
rising,136786272
rising,136790890
rising,136803184
rising,136809486
rising,136883184
rising,136904713
rising,136913949
rising,136926242
rising,137032390
rising,137036384
rising,137046930
rising,137050923
rising,137116135
rising,137116571
rising,137123997
rising,137159130
rising,137257789
rising,137267025
rising,137282376
rising,137372361
rising,137378477
rising,137387713
rising,137395326
rising,137400068
rising,137404624
rising,137414483
rising,137478946
rising,137494984
rising,137514953
rising,137594579
rising,137611927
rising,137638510
rising,137651927
rising,137714580
rising,137723815
rising,137729244
rising,137733862
rising,137735360
rising,137739978
rising,137749213
rising,137753020
rising,137756889
rising,137766125
rising,137771554
rising,137839198
rising,137851492
rising,137863848
rising,137876141
rising,137973802
rising,137995331
rising,138004566
rising,138090682
rising,138095363
rising,138101416
rising,138118327
rising,138127563
rising,138201718
rising,138241843
rising,138330643
rising,138336758
rising,138345994
rising,138366025
rising,138372141
rising,138439037
rising,138441346
rising,138442906
rising,138446713
rising,138452142
rising,138454451
rising,138458257
rising,138460566
rising,138467493
rising,138476728
rising,138478226
rising,138480597
rising,138484342
rising,138489271
rising,138492142
rising,138554566
rising,138561305
rising,138571290
rising,138575908
rising,138577405
rising,138582023
rising,138585955
rising,138589761
rising,138592881
rising,138598997
rising,138600494
rising,138602803
rising,138606610
rising,138613537
rising,138677125
rising,138697344
rising,138713194
rising,138733351
rising,138821152
rising,138853164
rising,138933352
rising,138949390
rising,138953384
rising,138973228
rising,139038938
rising,139052043
rising,139059718
rising,139064336
rising,139066707
rising,139068892
rising,139071263
rising,139073821
rising,139082807
rising,139085928
rising,139090421
rising,139154571
rising,139161123
rising,139181154
rising,139284931
rising,139317006
rising,139397963
rising,139404890
rising,139409508
rising,139410194
rising,139427917
rising,139428666
rising,139436404
rising,139437901
rising,139442582
rising,139449508
rising,139567700
rising,139571693
rising,139649448
rising,139674097
rising,139689448
rising,139763021
rising,139807015
rising,139874597
rising,139880713
rising,139890697
rising,139898435
rising,139899933
rising,139904551
rising,139915284
rising,139917593
rising,139922960
rising,139928326
rising,139933007
rising,140014068
rising,140115119
rising,140130720
rising,140161485
rising,140234808
rising,140277367
rising,140363733
rising,140397618
rising,140403733
rising,140474831
rising,140479074
rising,140485252
rising,140494488
rising,140496735
rising,140501352
rising,140516703
rising,140519075
rising,140526750
rising,140594666
rising,140604400
rising,140605961
rising,140608207
rising,140616756
rising,140621374
rising,140627490
rising,140639034
rising,140651265
rising,140652825
rising,140721219
rising,140745119
rising,140757225
rising,140773325
rising,140845713
rising,140861127
rising,140864309
rising,140870362
rising,140876478
rising,140882718
rising,140891954
rising,140955542
rising,140956354
rising,140958226
rising,140960472
rising,140961907
rising,140967461
rising,140968834
rising,140974887
rising,140976572
rising,140981876
rising,140983374
rising,140984185
rising,140986494
rising,140989552
rising,140991050
rising,140991736
rising,140993359
rising,140999599
rising,141000972
rising,141002781
rising,141003593
rising,141008772
rising,141009646
rising,141010457
rising,141013452
rising,141079475
rising,141083468
rising,141095512
rising,141099568
rising,141107618
rising,141115356
rising,141119475
rising,141195669
rising,141197354
rising,141200287
rising,141201785
rising,141203469
rising,141206402
rising,141209523
rising,141211207
rising,141217448
rising,141221878
rising,141224999
rising,141229804
rising,141231114
rising,141232549
rising,141234234
rising,141237354
rising,141243407
rising,141247963
rising,141248212
rising,141252581
rising,141254266
rising,141327027
rising,141331021
rising,141346872
rising,141350928
rising,141358978
rising,141370834
rising,141438479
rising,141443159
rising,141446280
rising,141447777
rising,141449400
rising,141452333
rising,141454018
rising,141458448
rising,141458823
rising,141464688
rising,141467809
rising,141469306
rising,141472426
rising,141473924
rising,141475359
rising,141477044
rising,141479977
rising,141481600
rising,141487778
rising,141490835
rising,141493955
rising,141554819
rising,141560997
rising,141565615
rising,141570046
rising,141574601
rising,141576286
rising,141580716
rising,141587144
rising,141591575
rising,141594695
rising,141596192
rising,141599313
rising,141600810
rising,141605366
rising,141611481
rising,141613104
rising,141674758
rising,141680873
rising,141683806
rising,141686989
rising,141690109
rising,141705335
rising,141714571
rising,141720686
rising,141726927
rising,141794821
rising,141795695
rising,141798503
rising,141809361
